user,item,dt_days
12522,31202,129
12522,24347,123
12522,19576,119
12522,9880,107
12522,16979,98
12522,20856,81
12522,9862,56
12522,7408,54
12522,31040,36
12522,9886,14
12522,3755,3
12522,283,0
12523,529,9
12523,2465,9
12523,2135,9
12523,12171,9
12523,33752,9
12523,5145,9
12523,18547,9
12523,3452,7
12523,26895,2
12523,7681,0
12523,15986,0
12523,1811,0
12523,4416,0
12523,5465,0
12524,3788,140
12524,15020,140
12524,439,140
12524,6647,140
12524,438,140
12524,477,140
12524,7365,140
12524,17189,136
12524,2566,135
12524,35375,134
12524,761,134
12524,1472,133
12524,25207,133
12524,11697,131
12524,17053,127
12524,2362,127
12524,27814,126
12524,1599,126
12524,12172,125
12524,2473,120
12524,623,119
12524,3069,119
12524,1553,119
12524,36835,115
12524,14238,113
12524,402,113
12524,2249,110
12524,10231,110
12524,2264,110
12524,3028,110
12524,451,109
12524,13308,109
12524,2526,107
12524,6372,106
12524,1612,104
12524,12325,102
12524,8629,101
12524,2179,98
12524,2301,95
12524,3097,95
12524,3086,94
12524,3785,94
12524,1562,92
12524,9065,91
12524,34133,91
12524,4519,90
12524,5574,88
12524,2306,87
12524,3044,86
12524,1602,81
12524,7388,74
12524,2252,69
12524,1156,63
12524,33518,62
12524,6928,59
12524,5420,54
12524,9634,54
12524,203,51
12524,6786,51
12524,9851,43
12524,5421,30
12524,8888,29
12524,219,28
12524,2505,28
12524,11174,25
12524,8160,17
12524,3087,14
12524,2896,9
12524,14171,6
12524,38171,5
12524,316,5
12524,318,5
12524,529,3
12524,17059,2
12524,36263,2
12524,35600,1
12524,559,0
12524,38271,0
12524,1352,0
12525,33437,13
12525,21206,13
12525,13085,13
12525,35260,12
12525,10537,6
12525,32434,0
12525,15538,0
12525,11324,0
12526,32409,6
12526,13917,6
12526,20366,6
12526,29128,6
12526,4914,4
12526,16013,1
12526,11762,1
12526,15644,0
12526,874,0
12526,29146,0
12526,13916,0
12527,15983,15
12527,34132,13
12527,10752,11
12527,6423,4
12527,11619,4
12527,1023,3
12527,978,3
12527,12394,2
12527,13863,1
12527,2432,1
12527,2222,0
12527,18615,0
12528,3612,183
12528,30358,183
12528,5047,183
12528,3231,177
12528,141,177
12528,5582,177
12528,36126,47
12528,19634,44
12528,30359,14
12528,25847,5
12528,4910,0
12529,170,162
12529,6695,162
12529,165,162
12529,161,161
12529,10495,160
12529,10806,148
12529,15575,140
12529,15996,139
12529,40017,118
12529,14801,89
12529,39373,83
12529,35740,69
12529,15008,66
12529,13465,62
12529,18136,40
12529,18139,40
12529,13921,0
12530,2445,43
12530,38443,42
12530,5898,39
12530,14922,37
12530,36584,33
12530,26773,32
12530,37420,18
12530,5951,15
12530,4207,14
12530,675,13
12530,1937,12
12530,4344,12
12530,3206,12
12530,7745,12
12530,714,11
12530,2525,10
12530,14063,6
12530,17239,2
12530,5957,1
12530,35438,0
12531,12301,141
12531,1577,139
12531,5615,138
12531,19778,137
12531,197,137
12531,2308,136
12531,296,134
12531,19386,134
12531,454,134
12531,30549,134
12531,22337,132
12531,3070,130
12531,16993,122
12531,2252,121
12531,7360,120
12531,18408,111
12531,3047,109
12531,3095,93
12531,25493,91
12531,23575,76
12531,19072,74
12531,2704,72
12531,6449,67
12531,18954,66
12531,19710,63
12531,5893,62
12531,2434,61
12531,15917,50
12531,2461,50
12531,557,48
12531,2246,41
12531,21668,37
12531,9850,36
12531,1553,34
12531,11694,34
12531,407,33
12531,32205,30
12531,26282,28
12531,5016,27
12531,31924,22
12531,1601,22
12531,22675,21
12531,546,19
12531,559,18
12531,17758,18
12531,2840,16
12531,13542,15
12531,642,15
12531,32380,13
12531,623,13
12531,3079,12
12531,37796,9
12531,23484,7
12531,2292,1
12531,35227,0
12532,19437,141
12532,11006,104
12532,4332,104
12532,4319,103
12532,15578,96
12532,35118,96
12532,38413,89
12532,35831,88
12532,2220,55
12532,27195,39
12532,29667,34
12532,35013,22
12532,13707,0
12533,12301,136
12533,20251,135
12533,20902,135
12533,15066,128
12533,6946,124
12533,7360,115
12533,12306,108
12533,18408,106
12533,478,91
12533,296,85
12533,38846,83
12533,3051,77
12533,19710,58
12533,7764,57
12533,22228,55
12533,2437,55
12533,8733,49
12533,2246,36
12533,12557,28
12533,8155,26
12533,31924,17
12533,22675,16
12533,454,11
12533,23484,2
12533,6934,0
12534,34144,168
12534,13678,136
12534,3606,123
12534,14988,108
12534,14637,86
12534,7455,52
12534,17828,38
12534,2940,33
12534,4900,33
12534,17401,29
12534,5607,28
12534,17658,28
12534,29285,26
12534,2337,19
12534,7641,12
12534,26869,11
12534,21428,4
12534,7612,4
12534,19649,4
12534,17660,0
12535,8597,78
12535,1706,78
12535,2247,78
12535,1421,77
12535,205,77
12535,36796,74
12535,14933,47
12535,9501,46
12535,6044,40
12535,13930,37
12535,718,37
12535,7916,37
12535,456,19
12535,160,19
12535,6110,15
12535,30068,0
12536,8128,44
12536,36001,44
12536,2679,39
12536,6482,37
12536,3333,36
12536,19085,32
12536,14862,30
12536,4230,11
12536,21951,0
12537,30868,204
12537,33796,202
12537,2533,199
12537,837,198
12537,20298,196
12537,16242,196
12537,10047,195
12537,23997,187
12537,34143,183
12537,4545,169
12537,543,168
12537,2635,168
12537,6784,167
12537,6783,167
12537,30856,162
12537,7209,152
12537,18281,152
12537,828,152
12537,32671,141
12537,30921,139
12537,23325,130
12537,1800,121
12537,17685,115
12537,34145,114
12537,35085,112
12537,26744,107
12537,33797,93
12537,31572,92
12537,32142,90
12537,13395,76
12537,7357,72
12537,23736,71
12537,3469,71
12537,766,71
12537,301,71
12537,13604,71
12537,2249,71
12537,2295,71
12537,559,70
12537,3152,70
12537,14978,50
12537,4741,48
12537,17720,48
12537,39074,47
12537,10954,44
12537,3607,43
12537,32577,42
12537,7451,41
12537,32297,41
12537,14791,41
12537,7906,36
12537,11079,28
12537,2337,27
12537,16636,26
12537,15304,15
12537,13113,9
12537,16377,7
12537,39834,6
12537,7993,0
12538,9531,95
12538,6009,42
12538,9552,42
12538,18853,32
12538,9411,12
12538,14974,5
12538,19782,4
12538,19783,4
12538,5512,4
12538,9309,4
12538,36793,4
12538,21237,4
12538,20645,4
12538,19781,4
12538,15343,3
12538,7209,3
12538,835,3
12538,830,3
12538,9216,3
12538,1628,3
12538,2011,3
12538,16912,3
12538,16904,3
12538,17856,3
12538,18281,2
12538,20162,2
12538,26920,2
12538,33926,2
12538,17844,2
12538,19154,2
12538,16839,1
12538,7703,0
12538,12092,0
12538,7733,0
12538,12085,0
12538,16076,0
12538,9773,0
12538,9797,0
12538,34121,0
12538,7697,0
12538,9802,0
12538,17488,0
12538,10461,0
12538,7705,0
12538,7704,0
12538,7707,0
12538,7702,0
12538,7708,0
12538,7698,0
12538,9798,0
12538,7709,0
12538,7728,0
12538,9805,0
12538,7711,0
12538,9807,0
12538,18522,0
12538,17493,0
12538,9809,0
12538,18598,0
12538,12234,0
12538,7791,0
12538,9800,0
12538,9806,0
12538,9771,0
12538,17500,0
12538,32396,0
12539,370,107
12539,192,107
12539,302,106
12539,13580,106
12539,1251,103
12539,2554,100
12539,18921,83
12539,8281,65
12539,5700,58
12539,18918,56
12539,7094,46
12539,17186,28
12539,4598,27
12539,12609,23
12539,31970,3
12539,4926,3
12539,26569,3
12539,4923,3
12539,18307,3
12539,4924,3
12539,13342,1
12539,23803,1
12539,18689,0
12539,1169,0
12540,6589,28
12540,33678,28
12540,28575,27
12540,3634,26
12540,2180,26
12540,1125,26
12540,19164,22
12540,24373,20
12540,18423,18
12540,14975,12
12540,18184,12
12540,16267,11
12540,2271,6
12540,38446,4
12540,23366,0
12541,1590,47
12541,531,46
12541,15375,45
12541,18644,37
12541,3092,28
12541,10797,26
12541,14235,3
12541,33376,2
12541,296,1
12541,10326,0
12542,1330,91
12542,22849,90
12542,5553,90
12542,3517,81
12542,36094,74
12542,9011,69
12542,3489,67
12542,450,15
12542,39656,14
12542,3447,5
12542,9118,5
12542,9116,3
12542,33366,1
12542,3490,0
12543,14614,30
12543,9343,29
12543,944,27
12543,8331,26
12543,1730,22
12543,15239,21
12543,2409,15
12543,3867,10
12543,887,5
12543,1965,3
12543,17730,1
12543,3316,0
12544,36495,116
12544,36504,100
12544,40142,97
12544,37331,92
12544,36502,90
12544,26828,88
12544,27808,87
12544,40208,84
12544,40209,78
12544,31139,72
12544,36509,70
12544,31148,69
12544,31144,69
12544,40131,64
12544,36501,59
12544,40138,59
12544,26827,59
12544,26830,49
12544,26413,45
12544,33586,45
12544,21909,42
12544,39738,42
12544,25252,42
12544,23207,42
12544,33728,35
12544,23206,34
12544,37024,28
12544,34373,22
12544,35793,13
12544,34875,6
12544,27288,0
12544,23340,0
12545,18583,23
12545,9185,21
12545,9186,20
12545,2693,18
12545,2714,16
12545,5118,14
12545,17442,13
12545,7148,13
12545,2713,9
12545,2846,9
12545,2863,7
12545,17778,6
12545,13544,0
12545,24020,0
12545,12733,0
12545,17777,0
12546,8157,19
12546,306,18
12546,305,18
12546,806,18
12546,307,18
12546,801,17
12546,805,17
12546,6608,17
12546,2101,17
12546,762,17
12546,2362,17
12546,3421,17
12546,8828,7
12546,16984,6
12546,454,5
12546,31669,0
12547,192,183
12547,13947,183
12547,3042,183
12547,812,182
12547,4523,182
12547,3052,181
12547,374,181
12547,11134,181
12547,3767,181
12547,34359,180
12547,1445,171
12547,14187,171
12547,3742,170
12547,14184,170
12547,19701,170
12547,1565,169
12547,8770,169
12547,13135,169
12547,9657,168
12547,9364,167
12547,25493,161
12547,408,159
12547,3109,158
12547,2067,158
12547,10471,151
12547,26279,149
12547,2568,149
12547,5618,149
12547,15411,147
12547,9639,147
12547,1464,145
12547,20850,142
12547,5211,142
12547,2263,141
12547,37129,140
12547,8794,140
12547,3103,140
12547,2249,137
12547,10407,137
12547,524,136
12547,13907,134
12547,25844,133
12547,34046,131
12547,10304,130
12547,14247,129
12547,801,128
12547,5392,128
12547,6581,128
12547,6582,128
12547,2464,128
12547,6589,127
12547,26280,127
12547,9826,126
12547,4430,123
12547,9460,122
12547,16282,122
12547,9680,121
12547,25472,121
12547,17312,121
12547,5114,121
12547,5113,121
12547,13778,120
12547,5112,119
12547,7054,119
12547,837,119
12547,23775,115
12547,5702,112
12547,24782,112
12547,6605,109
12547,12322,106
12547,10350,106
12547,6964,105
12547,2099,105
12547,805,102
12547,187,100
12547,10801,99
12547,12271,98
12547,2773,96
12547,2750,96
12547,2659,96
12547,34806,96
12547,2692,96
12547,2687,96
12547,2880,95
12547,7145,95
12547,12733,95
12547,18113,95
12547,2743,95
12547,641,95
12547,4558,95
12547,2725,94
12547,19826,94
12547,19430,94
12547,12732,94
12547,29446,93
12547,7212,92
12547,7213,92
12547,7214,92
12547,7215,92
12547,21667,92
12547,7216,92
12547,7223,92
12547,7219,92
12547,7218,92
12547,7220,92
12547,5084,92
12547,642,91
12547,12893,91
12547,2971,91
12547,1552,85
12547,37202,79
12547,5397,77
12547,1553,75
12547,39839,74
12547,3059,73
12547,27817,72
12547,27353,71
12547,12266,69
12547,31770,65
12547,9634,64
12547,200,64
12547,23734,64
12547,3092,58
12547,4519,57
12547,3765,57
12547,11116,57
12547,5416,57
12547,534,56
12547,9938,52
12547,9348,52
12547,7363,52
12547,9948,52
12547,14215,52
12547,1611,52
12547,9293,52
12547,14129,52
12547,6375,52
12547,194,51
12547,2510,50
12547,10249,49
12547,4622,48
12547,5771,45
12547,10252,44
12547,9642,43
12547,8781,42
12547,1608,41
12547,5377,40
12547,6631,40
12547,1594,38
12547,39184,37
12547,2895,37
12547,763,37
12547,189,37
12547,34667,37
12547,5412,37
12547,5772,36
12547,11380,36
12547,8729,36
12547,10386,36
12547,6930,35
12547,2266,35
12547,9650,35
12547,39657,34
12547,6381,31
12547,31023,31
12547,18746,30
12547,5015,29
12547,10391,29
12547,9491,29
12547,529,29
12547,7384,29
12547,3030,29
12547,2068,28
12547,6378,27
12547,13139,26
12547,1617,25
12547,12299,23
12547,12308,22
12547,6398,21
12547,10383,21
12547,8593,20
12547,36275,20
12547,22708,19
12547,5393,18
12547,13671,16
12547,8579,16
12547,13798,16
12547,10470,15
12547,301,15
12547,12273,13
12547,8802,13
12547,5407,9
12547,1430,8
12547,12543,8
12547,11135,4
12547,16997,1
12547,11708,1
12547,30832,0
12547,7703,0
12547,7920,0
12547,7725,0
12547,7697,0
12548,28366,102
12548,35877,101
12548,23330,58
12548,35928,56
12548,17264,50
12548,13108,42
12548,32957,37
12548,30547,0
12549,18747,172
12549,20259,167
12549,14283,167
12549,6595,160
12549,765,160
12549,18144,159
12549,8773,158
12549,3469,157
12549,3092,157
12549,6618,150
12549,28860,145
12549,6389,144
12549,6444,142
12549,9886,136
12549,8021,128
12549,13672,128
12549,28856,128
12549,8019,128
12549,17067,128
12549,8022,128
12549,3069,127
12549,28079,122
12549,20029,117
12549,6383,116
12549,761,114
12549,1706,106
12549,2467,104
12549,8890,101
12549,15893,99
12549,29942,96
12549,16982,94
12549,6388,92
12549,3052,89
12549,6374,89
12549,767,88
12549,2345,87
12549,31020,87
12549,3032,85
12549,1441,85
12549,14262,85
12549,14200,85
12549,13668,82
12549,29231,82
12549,34942,82
12549,15880,73
12549,33524,69
12549,23989,69
12549,8774,69
12549,6639,67
12549,440,67
12549,1437,67
12549,11713,67
12549,9528,67
12549,447,67
12549,6656,67
12549,1430,67
12549,6638,67
12549,13800,66
12549,39579,65
12549,8622,64
12549,5378,60
12549,10350,59
12549,28852,59
12549,6393,58
12549,38054,55
12549,452,54
12549,12131,50
12549,31013,50
12549,2242,48
12549,6387,47
12549,8750,47
12549,1553,47
12549,6631,45
12549,8752,44
12549,11171,44
12549,11172,44
12549,36049,44
12549,3522,44
12549,805,43
12549,323,43
12549,303,43
12549,307,43
12549,293,43
12549,3070,43
12549,23779,41
12549,14138,40
12549,21668,37
12549,2266,34
12549,9650,34
12549,7384,34
12549,14518,32
12549,3071,31
12549,23781,31
12549,23734,30
12549,3764,30
12549,1600,30
12549,2319,28
12549,6607,28
12549,12182,28
12549,198,28
12549,6379,21
12549,3075,21
12549,20702,20
12549,9652,20
12549,536,19
12549,2293,19
12549,6972,18
12549,1589,18
12549,9292,16
12549,774,16
12549,301,16
12549,766,16
12549,5772,16
12549,15412,15
12549,15903,13
12549,4519,9
12549,3786,9
12549,529,8
12549,2127,8
12549,176,8
12549,141,6
12549,16586,6
12549,2816,5
12549,15874,5
12549,2821,5
12549,2740,5
12549,2819,4
12549,2773,4
12549,2659,4
12549,32427,4
12549,32431,4
12549,2748,4
12549,2749,4
12549,2807,4
12549,32430,4
12549,2847,4
12549,2745,4
12549,5747,4
12549,19850,4
12549,2686,4
12549,2691,4
12549,2687,4
12549,2692,4
12549,16184,3
12549,32994,3
12549,32995,3
12549,7161,3
12549,5110,2
12549,5104,2
12549,26041,2
12549,38881,2
12549,2755,2
12549,2717,2
12549,15141,1
12549,26040,1
12549,9987,1
12549,40210,1
12549,19826,1
12549,7615,1
12549,642,1
12549,33980,1
12549,7193,1
12549,19292,1
12549,14884,1
12549,7141,1
12549,718,1
12549,6110,1
12549,35033,1
12549,559,0
12549,527,0
12550,3019,161
12550,23986,134
12550,8785,127
12550,1593,112
12550,10299,110
12550,21018,110
12550,13889,103
12550,18744,95
12550,8783,89
12550,36383,82
12550,8671,73
12550,11373,71
12550,13136,68
12550,4579,68
12550,17006,67
12550,1594,60
12550,197,57
12550,12554,54
12550,40049,50
12550,33679,50
12550,3078,49
12550,34236,48
12550,14776,46
12550,6643,45
12550,26160,43
12550,9895,43
12550,19585,40
12550,3746,39
12550,14744,39
12550,18853,38
12550,36259,36
12550,2067,32
12550,5776,27
12550,6969,26
12550,8064,25
12550,3737,22
12550,29361,21
12550,22699,17
12550,40211,15
12550,8296,11
12550,305,9
12550,8782,8
12550,4580,5
12550,8689,4
12550,9354,3
12550,3090,0
12550,1563,0
12551,34145,28
12551,20107,22
12551,8413,20
12551,4542,14
12551,30855,14
12551,37242,12
12551,14640,8
12551,28443,7
12551,36246,0
12552,8156,170
12552,1473,166
12552,553,166
12552,756,166
12552,3268,166
12552,5382,166
12552,40050,163
12552,6399,160
12552,1617,160
12552,11368,159
12552,9361,157
12552,8771,157
12552,25212,155
12552,15022,155
12552,3092,155
12552,3082,152
12552,28413,152
12552,13323,140
12552,194,137
12552,37976,136
12552,3134,136
12552,33998,134
12552,14235,125
12552,559,121
12552,6038,120
12552,16996,112
12552,547,111
12552,15919,109
12552,6389,104
12552,6969,94
12552,9822,93
12552,2310,92
12552,20102,92
12552,35016,91
12552,16500,88
12552,3034,87
12552,531,85
12552,1791,82
12552,7354,81
12552,35639,81
12552,13312,78
12552,6942,74
12552,1555,70
12552,20554,65
12552,15361,64
12552,33521,64
12552,6022,63
12552,6377,63
12552,2359,60
12552,12160,58
12552,8633,57
12552,2190,57
12552,5617,50
12552,11127,46
12552,4640,44
12552,14136,44
12552,8884,43
12552,546,42
12552,176,36
12552,3091,34
12552,4629,30
12552,3022,29
12552,16986,29
12552,15893,29
12552,3076,21
12552,9644,19
12552,4634,15
12552,400,14
12552,301,14
12552,399,14
12552,302,14
12552,7378,14
12552,16995,7
12552,19386,7
12552,6087,6
12552,26540,6
12552,8189,6
12552,6593,0
12552,2317,0
12552,11172,0
12553,20615,163
12553,24591,45
12553,5430,41
12553,8485,27
12553,17358,8
12553,31337,6
12553,37605,0
12553,15530,0
12554,2755,122
12554,2717,122
12554,25455,121
12554,7301,121
12554,18252,119
12554,2800,112
12554,2525,112
12554,7249,100
12554,1085,39
12554,992,39
12554,14380,22
12554,7257,16
12554,3419,9
12554,642,9
12554,2731,0
12555,37960,89
12555,1687,88
12555,1509,88
12555,27387,87
12555,13297,81
12555,30361,9
12555,10506,0
12555,5598,0
12555,10488,0
12555,9770,0
12555,10507,0
12555,23370,0
12556,3052,190
12556,373,190
12556,196,190
12556,6135,190
12556,8597,190
12556,372,189
12556,3071,189
12556,3030,189
12556,6640,189
12556,8670,188
12556,9701,188
12556,8056,187
12556,16749,185
12556,12138,185
12556,13308,183
12556,5773,182
12556,2309,181
12556,2511,181
12556,8053,178
12556,3562,176
12556,38676,176
12556,20784,176
12556,15555,175
12556,1831,175
12556,6558,175
12556,3021,175
12556,40212,174
12556,1611,174
12556,8069,172
12556,2190,171
12556,9106,171
12556,5574,170
12556,34043,169
12556,12283,168
12556,8777,168
12556,20836,168
12556,8593,168
12556,767,167
12556,4571,164
12556,805,163
12556,4577,161
12556,1467,161
12556,13834,161
12556,4585,160
12556,34234,159
12556,12140,158
12556,34649,158
12556,546,154
12556,410,154
12556,2465,154
12556,8884,154
12556,5420,154
12556,8789,154
12556,32614,153
12556,3078,152
12556,8773,150
12556,4575,149
12556,25844,146
12556,13328,146
12556,2292,144
12556,31444,141
12556,575,138
12556,8653,134
12556,8728,134
12556,192,134
12556,302,134
12556,4583,133
12556,8672,133
12556,12556,133
12556,8798,132
12556,8828,130
12556,8797,129
12556,9609,129
12556,8610,128
12556,12149,128
12556,8627,126
12556,16996,126
12556,10310,125
12556,1594,125
12556,11370,119
12556,11355,119
12556,10327,117
12556,8787,117
12556,8054,115
12556,34050,114
12556,8047,113
12556,9647,111
12556,19065,111
12556,3036,109
12556,27441,105
12556,17603,104
12556,8893,102
12556,4623,98
12556,3767,98
12556,30723,98
12556,2263,97
12556,2473,95
12556,2246,84
12556,9852,84
12556,9642,84
12556,1478,84
12556,5771,84
12556,32379,83
12556,36458,83
12556,5637,82
12556,36383,82
12556,11166,79
12556,1601,79
12556,4519,79
12556,1593,78
12556,1445,78
12556,801,78
12556,547,78
12556,301,77
12556,9364,77
12556,3024,77
12556,309,77
12556,31927,77
12556,3522,76
12556,30101,76
12556,12540,74
12556,22282,73
12556,16891,70
12556,3787,70
12556,6641,70
12556,3091,69
12556,3737,69
12556,6962,68
12556,16493,65
12556,4462,64
12556,1430,63
12556,445,63
12556,16892,62
12556,5423,62
12556,8786,62
12556,5300,60
12556,3108,59
12556,3076,59
12556,6611,57
12556,3109,56
12556,1468,55
12556,31924,55
12556,6624,53
12556,13923,53
12556,28037,52
12556,558,51
12556,11173,51
12556,6390,49
12556,30727,49
12556,6824,48
12556,187,48
12556,3081,47
12556,2464,43
12556,2252,43
12556,4999,41
12556,8625,41
12556,2310,38
12556,2466,38
12556,6029,36
12556,3304,36
12556,19951,34
12556,25689,34
12556,32356,34
12556,26199,33
12556,1169,33
12556,16488,30
12556,2253,29
12556,3094,29
12556,7388,28
12556,29378,28
12556,6372,27
12556,31021,27
12556,37460,24
12556,17062,22
12556,9394,21
12556,38639,21
12556,8637,19
12556,23497,19
12556,6415,15
12556,29244,14
12556,478,13
12556,13823,11
12556,2067,8
12556,22337,7
12556,8603,7
12556,22697,5
12556,12312,3
12556,5578,0
12556,8204,0
12556,1398,0
12556,129,0
12556,6353,0
12556,1128,0
12556,6184,0
12556,3658,0
12556,1127,0
12556,6178,0
12556,6180,0
12556,3655,0
12556,6181,0
12556,6182,0
12556,6171,0
12556,6170,0
12556,6179,0
12557,21812,6
12557,5724,6
12557,12931,6
12557,3342,6
12557,5721,6
12557,29436,6
12557,11577,6
12557,18210,6
12557,21798,6
12557,31047,6
12557,11588,6
12557,17887,6
12557,13835,5
12557,2341,4
12557,21082,4
12557,1650,4
12557,31046,4
12557,27770,3
12557,21835,3
12557,21790,0
12558,20640,126
12558,3419,106
12558,837,96
12558,29406,96
12558,33332,94
12558,9214,93
12558,5507,91
12558,19795,91
12558,33403,90
12558,12822,89
12558,32271,86
12558,32632,86
12558,33887,81
12558,34104,77
12558,29407,76
12558,6744,76
12558,2025,72
12558,18685,71
12558,16399,67
12558,25859,63
12558,9227,62
12558,36013,56
12558,5510,54
12558,2353,49
12558,38121,47
12558,13173,47
12558,18770,38
12558,1627,36
12558,20665,27
12558,33923,22
12558,17896,21
12558,2011,15
12558,27799,12
12558,9228,11
12558,20667,8
12558,16398,8
12558,38880,8
12558,33908,8
12558,18281,4
12558,32193,2
12558,20641,1
12558,33933,1
12558,33932,1
12558,9234,0
12558,9235,0
12559,2030,143
12559,1730,142
12559,8151,140
12559,8236,140
12559,877,140
12559,33350,136
12559,15266,134
12559,12406,133
12559,1933,131
12559,18690,130
12559,10035,127
12559,7633,117
12559,628,117
12559,21222,114
12559,5135,110
12559,12200,108
12559,20711,105
12559,7940,74
12559,3955,72
12559,2666,63
12559,2375,61
12559,564,52
12559,3244,50
12559,16789,44
12559,20963,43
12559,3925,31
12559,11463,30
12559,15115,25
12559,160,11
12559,6855,3
12559,23824,3
12559,10670,1
12559,15104,1
12559,11759,0
12559,863,0
12559,6868,0
12560,5764,153
12560,553,153
12560,192,153
12560,805,153
12560,556,151
12560,1441,151
12560,3732,151
12560,4597,141
12560,9391,138
12560,1428,130
12560,13627,124
12560,30783,118
12560,13595,118
12560,33656,113
12560,15555,105
12560,8798,96
12560,5382,96
12560,2252,96
12560,20013,88
12560,4599,88
12560,36803,79
12560,33657,77
12560,22819,77
12560,17188,62
12560,40082,62
12560,22820,55
12560,13665,50
12560,30761,48
12560,1207,47
12560,13798,45
12560,35635,40
12560,35105,37
12560,32884,33
12560,23741,26
12560,13662,22
12560,13659,20
12560,18549,15
12560,20520,9
12560,20069,5
12560,20079,5
12560,6704,5
12560,20077,0
12560,4598,0
12561,2155,126
12561,187,125
12561,623,125
12561,1617,121
12561,3138,119
12561,552,119
12561,2465,119
12561,2270,118
12561,14234,116
12561,24761,113
12561,16749,112
12561,2460,104
12561,6398,103
12561,8189,99
12561,2299,98
12561,2301,96
12561,10326,94
12561,12133,93
12561,2266,91
12561,3059,89
12561,11384,71
12561,20249,67
12561,802,67
12561,412,62
12561,1553,57
12561,546,55
12561,481,52
12561,8593,52
12561,3088,41
12561,1356,40
12561,15753,40
12561,23794,40
12561,822,39
12561,15163,39
12561,837,38
12561,31483,38
12561,6037,38
12561,3082,30
12561,3087,27
12561,6610,26
12561,2510,23
12561,16531,23
12561,9648,21
12561,11360,20
12561,19768,19
12561,4624,14
12561,3107,13
12561,2674,13
12561,17007,12
12561,6927,11
12561,805,9
12561,198,9
12561,6934,5
12561,37460,3
12561,2292,0
12561,559,0
12562,2739,26
12562,19147,26
12562,21410,20
12562,5129,15
12562,8544,15
12562,14554,4
12562,15021,0
12562,461,0
12563,30662,44
12563,25141,22
12563,8850,20
12563,37344,13
12563,18948,5
12563,2525,4
12563,7452,4
12563,3594,3
12563,21114,3
12563,23837,3
12563,917,3
12563,11106,3
12563,1933,3
12563,12725,2
12563,6687,2
12563,714,2
12563,889,0
12563,16934,0
12563,8332,0
12563,1718,0
12564,20350,158
12564,20353,110
12564,20338,76
12564,21417,62
12564,40131,3
12564,26829,2
12564,31142,2
12564,40142,2
12564,40113,2
12564,26827,0
12564,27808,0
12565,21923,181
12565,21902,181
12565,24299,181
12565,22562,181
12565,21695,181
12565,22521,180
12565,33595,168
12565,21536,128
12565,40213,112
12565,29193,84
12565,32756,9
12565,25038,9
12565,32721,6
12565,22649,0
12566,22461,141
12566,22450,137
12566,23883,135
12566,27643,134
12566,23937,133
12566,22427,133
12566,24232,133
12566,24250,131
12566,25006,131
12566,22671,130
12566,35723,128
12566,29798,128
12566,35061,126
12566,38335,126
12566,23225,119
12566,23887,117
12566,24518,116
12566,31203,116
12566,26357,115
12566,28262,113
12566,22660,113
12566,24608,111
12566,22637,108
12566,23519,106
12566,31798,104
12566,21856,104
12566,24712,103
12566,22921,99
12566,22520,97
12566,23221,97
12566,24679,90
12566,23025,89
12566,21172,89
12566,22669,87
12566,21948,86
12566,24564,85
12566,22635,85
12566,26371,84
12566,25336,81
12566,26088,78
12566,37554,78
12566,22478,75
12566,22524,73
12566,24913,73
12566,25902,68
12566,28594,65
12566,25705,65
12566,24203,59
12566,23311,58
12566,25092,50
12566,40214,35
12566,32505,35
12566,17406,35
12566,29801,34
12566,27168,28
12566,29800,27
12566,32240,27
12566,35819,27
12566,28687,27
12566,23203,24
12566,29845,22
12566,22522,22
12566,22387,16
12566,22443,15
12566,23934,14
12566,22571,8
12566,34379,8
12566,25189,8
12566,24070,8
12566,24430,8
12566,30316,7
12566,36732,4
12566,34927,1
12566,22562,0
12566,25634,0
12567,36785,23
12567,39467,23
12567,29526,23
12567,29220,23
12567,27293,19
12567,35680,19
12567,26394,19
12567,27510,17
12567,23356,15
12567,24073,15
12567,24888,12
12567,29008,11
12567,27255,10
12567,29838,10
12567,29024,1
12567,24421,0
12568,30705,162
12568,33564,161
12568,39492,160
12568,32471,155
12568,25774,155
12568,21536,144
12568,26605,121
12568,38910,120
12568,25519,110
12568,39740,42
12568,29173,31
12568,33574,0
12569,25289,154
12569,30596,148
12569,24715,134
12569,26402,133
12569,21909,133
12569,22719,129
12569,12189,128
12569,22194,125
12569,22173,125
12569,34200,125
12569,8849,125
12569,29062,125
12569,25588,125
12569,21885,125
12569,21573,125
12569,23869,125
12569,21901,125
12569,21536,125
12569,23524,125
12569,23209,122
12569,26371,121
12569,27531,116
12569,9589,115
12569,26392,115
12569,28681,114
12569,23697,113
12569,26505,113
12569,23715,113
12569,21181,113
12569,25916,89
12569,39857,83
12569,8845,75
12569,39990,51
12569,17406,45
12569,22631,22
12569,23505,22
12569,25000,22
12569,39606,22
12569,25107,22
12569,27015,22
12569,22592,18
12569,28716,13
12569,23537,12
12569,39382,9
12569,23902,0
12569,36874,0
12569,35891,0
12569,39911,0
12569,38807,0
12569,36873,0
12570,10689,4
12570,2220,3
12570,6012,3
12570,7509,2
12570,17179,1
12570,10957,0
12570,28306,0
12570,1217,0
12571,40215,160
12571,39063,145
12571,37485,112
12571,38141,103
12571,32077,76
12571,37479,72
12571,28706,57
12571,12391,45
12571,37136,36
12571,38769,7
12571,36155,1
12571,34884,0
12572,6999,159
12572,22286,158
